,0
16870,"You can see some cards, but you can't see what's on the other side of them. Each card is hiding a subtraction, or the answer to it. A subtraction looks like this: 3 - 1 = 2 The numbers on one side of the equals sign (=) have to be the same as the number on the other side. So 3 (1, 2, 3) less 1 (1) makes 2. Count aloud when you work this out, and count on your fingers, because the more ways you do something, the better you remember it. You can also use blocks, or buttons, or anything you can count. If you have lots of brothers and sisters, you can count them! Or the kids in your class at school. Sing counting songs. Count lots of things, for practice, and you'll be very good at subtracting numbers! In this game, these cards are hiding the two parts of a subtraction. You need to find the two parts of the subtraction, and bring them together again. Click on a card to see what number it's hiding, then try to find the other card that goes with it, to make a whole difference. You can only turn over two cards in one go, so you need to remember where the numbers are hiding, then you can match them when you find their other half. You're doing the job of the equals sign, and the numbers need you to put them together and make a proper difference. When you do that, both those cards disappear! When you've made them all disappear, found all the subtracts, you've won the game! :)
"
16871,"Special board that embeds Python into GCompris.
"
16872,"Titles for column 1
"
16873,"(rows: , columns: )
"
16874,"Ignore all columns on left
"
16875,"User is not present in the network
"
16876,"failed to dup for fd %d
"
16877,"KIllustrator document
"
16878,"The session was locked by 
"
16879,"The rating was submitted successfully.
"
16880,"Evolution S/MIME Certificate Management Control
"
16881,"Start Event - Message
"
16882,"Solid noise applied with Difference layer mode
"
16883,"Select Ellipsoid Model
"
16884,"Applying changes to images. Please wait...
"
16885,"The width of the size column in the file listboxes. Set this to 0 to have this column automagically resize. Set this to -1 to disable this column
"
16886,"The width of the main window.
"
16887,"is no longer idle.
"
16888,"Copy Link Address
"
16889,"Budgeted Cost of Work Performed
"
16890,"Try loading a file from a different location. If you think that you ought to be able to read this file, contact your system administrator.
"
16891,"Preload for later use
"
16892,"Click this button to save the JavaScript policy to a zipped file. The file, named javascriptpolicy. tgz, will be saved to a location of your choice.
"
16893,"Warning: unsupported pathtype saved to XJT
"
16894,"Sets priority for this file type. If more than one file type selects the same file, the one with the highest priority will be used.
"
16895,"You might in fact be using a different display manager, such as KDM (KDE Display Manager) or xdm. If you still wish to use this feature, either start GDM yourself or ask your system administrator to start GDM.
"
16896,"Create New Wi-Fi Network
"
16897,"Shoot the marked laser to discover the second kind of interaction.
"
16898,"Back up Evolution Data...
"
16899,"Create & Backup Files
"
16900,"A KDE Feed Reader
"
16901,"Moving old messages from folder  to folder  was canceled.
"
16902,"Can not open file!
"
16903,"Select file to open
"
16904,"Modify paint mode and opacity of the last pixel manipulation
"
16905,"Preparing your Images for the Web
"
16906,"Enable Python comments folding
"
16907,"Modes set opacity or change the old opacity value by adding, subtracting or multiply by the supplied new value
"
16908,"Normalize adaptive quantization
"
16909,"The watchgnupg logging process died. Do you want to try to restart it?
"
16910,"can't stat package info file `%.255s'
"
16911,"Sets whether matching text should be highlighted
"
16912,"-V Show which versions of packages are to be installed.
"
16913,"Unmatched quotation mark in command line or other shell-quoted text
"
16914,"Program Lead - bug squisher
"
16915,"Error setting up CHLD signal handler
"
16916,"Downloading new/updated notes...
"
16917,"Add two polynomials (vectors)
"
16918,"has been invited to this conversation.
"
16919,"Speaks entire document.
"
16920,"Request a read receipt for this message
"
16921,"Prints all metadata values, available in the given file(s).
"
16922,"Hidden wireless network
"
16923,"Select message part to display
"
16924,"Show or hide the grid
"
16925,"Didn't understand XML node inside an XML list node
"
16926,"The document contains one or more characters that cannot be encoded using the specified character encoding.
"
16927,"R.DCHISQ:probability density function of the chi-square distribution
"
16928,"Cannot open the downloaded project file.
"
16929,"No schema known for `'
"
16930,"Cisco - DWDM Filter
"
16931,"Telescope driver is missing.
"
16932,"Error: Keyframe at point [%d] leaves not enough space (frames) for the previous controlpoints
"
16933,"File descriptor to write IOR to
"
16934,"This is the button bar tool bar. It gives you easy access to game related commands. You can drag the bar to a different location within the window.
"
16935,"Unnamed document %d
"
16936,"Could not synchronize notes. Check the details below and try again.
"
16937,"& Copy to Clipboard
"
16938,"& Use system bell whenever a key is rejected
"
16939,"Go to next help page
"
16940,"Set the dialog text
"
16941,"Nautilus is distributed in the hope that it will be useful, but WITHOUT ANY WARRANTY; without even the implied warranty of MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE. See the GNU General Public License for more details.
"
16942,"Could not unmap: 
"
16943,"This option will connect to the Exchange server using standard plaintext password authentication.
"
16944,"/%%%%%% CI for the Mean from/to
"
16945,"Named after the planet Neptune.
"
16946,"Please click on: 
"
16947,"If this option is selected, S/ MIME certificates are validated using Certificate Revocation Lists (CRLs).
"
16948,"Assign an action to
"
16949,"Set as your default key: Checking this option sets the newly created key pair as the default key pair.
"
16950,"MySQL Migration Driver for Kexi
"
16951,"Move the selected files to another folder
"
16952,"Increases the speech rate.
"
16953,"Error displaying preferences
"
16954,"& 4  - >  Randomly
"
16955,"Key to use for motion left.
"
16956,"Width of process 'Memory' column
"
16957,"Evolution Calendar scheduling message viewer
"
16958,"Save as XPM
"
16959,"can't remove old postrm script
"
16960,"Integrator — input left
"
16961,"Break speech into chunks between pauses
"
16962,"& Scale to Show the Picture 1:1 In
"
16963,"Export vCard 3.0...
"
16964,"Choose a color for function 10.
"
16965,"Select Custom Color...
"
16966,"Geometric - Vertical Parallelogram
"
16967,"Data tools are only available when text is selected, or when the right mouse button is clicked over a word. If no data tools are offered even when text is selected, you need to install them. Some data tools are part of the KOffice package.
"
16968,"Mark All Messages as Read
"
16969,"Are you sure you want to remove module and all its associated packages?
"
16970,"TagDialogs Description
"
16971,"Paper Colour (Red Component)
"
16972,"No attribute on element
"
16973,"Failed to write some configuration data to disk
"
16974,"Share the current vocabulary collection with other users.
"
16975,"The certificate is not valid, any more.
"
16976,"Could not open or create Palm data store.
"
16977,"To enter a date, you should enter it in one of the formats set in KControl in Regional & Accessibility - > Time & Dates. There are two formats set here: the date format and the short date format. Just like you can drag down numbers you can also drag down dates and the next cells will also get dates.
"
16978,"Retype new Unix password:
"
16979,"Deal next card or cards
"
16980,"Toggle display of all solar system bodies
"
16981,"Didn't understand `' (expected integer)
"
16982,"(c) 2003-2004 The Kontact developers
"
16983,"Filter the list by city name
"
16984,"Text of the first chapter goes here
"
16985,"The address you have entered is not valid.
"
16986,"The game ended because the host left the game.
"
16987,"Error: Unable to save image: 
"
16988,"No signed data in signature
"
16989,"Color sequential linear sensor
"
16990,"Error writing to image stream
"
16991,"Search for a string in multiple files or directories
"
16992,"Show API Documentation for the word at the cursor
"
16993,"The selected disc is being copied to a CD or DVD. This operation may take a long time, depending on data size and drive speed.
"
16994,"Apply filtermacro script on current drawable and close window
"
16995,"Switch to Grown-up mode
"
16996,"Spirit River Auto Station
"
16997,"Your IM Image was not sent. You cannot send IM Images in AIM chats.
"
16998,"If set to true, a dump of the AI's working will be done to standard output.
"
